        Sample;        490.00;42.038.400;21.795.005;20.980.422;19.683.300
        Sample;        491.00;54.186.400;23.784.589;20.995.588;19.683.300
        Sample;        492.00;68.518.400;24.563.749;21.007.164;19.683.300
        Sample;        493.00;85.930.400;36.689.932;21.018.713;19.683.300
        Sample;        494.00;     102674.40;31.323.119;21.030.359;19.683.300
        Sample;        495.00;     120554.40;54.953.556;21.041.963;19.683.300
        Sample;        496.00;     137018.40;24.587.260;21.053.537;19.683.300
        Sample;        497.00;     153058.40;41.049.564;21.065.253;19.683.300
        Sample;        498.00;     164774.40;32.200.483;21.077.700;19.683.300
        Sample;        499.00;     174978.40;37.129.204;21.089.177;19.683.300
        Sample;        500.00;     183458.40;57.975.474;21.100.804;19.683.300
        Sample;        501.00;     189058.40;54.949.674;21.111.961;19.683.300
        Sample;        502.00;     191330.40;35.568.026;21.123.946;19.686.600
        Sample;        503.00;     194130.40;59.920.095;21.135.510;19.686.600
        Sample;        504.00;     193898.40;38.851.283;21.146.918;19.686.600
        Sample;        505.00;     194810.40;29.114.639;21.158.572;19.686.600
        Sample;        506.00;     194942.40;46.380.839;21.170.210;19.690.000
        Sample;        507.00;     195718.40;41.547.831;21.181.654;19.686.600
        Sample;        508.00;     194210.40;30.463.384;21.192.818;19.690.000
        Sample;        509.00;     194562.40;45.055.817;21.204.807;19.686.600
        Sample;        510.00;     196110.40;38.374.992;21.216.368;19.686.600
        Sample;        511.00;     196890.40;49.703.297;21.227.896;19.690.000
        Sample;        512.00;     196110.40;41.405.528;21.239.104;19.690.000
        Sample;        513.00;     196526.40;56.762.429;21.251.070;19.690.000
        Sample;        514.00;     197470.40;50.444.425;21.262.596;19.690.000
        Sample;        515.00;     199022.40;45.957.275;21.274.128;19.690.000
        Sample;        516.00;     198966.40;45.998.261;21.284.691;19.690.000
        Sample;        517.00;     200406.40;47.037.763;21.296.368;19.690.000
        Sample;        518.00;     199794.40;46.020.092;21.307.804;19.690.000
        Sample;        519.00;     200022.40;42.071.685;21.319.413;19.690.000
        Sample;        520.00;     199810.40;47.959.427;21.330.933;19.690.000
        Sample;        521.00;     199502.40;36.961.000;21.342.535;19.690.000
        Sample;        522.00;     199430.40;52.702.266;21.354.237;19.690.000
        Sample;        523.00;     198158.40;38.936.986;21.365.636;19.690.000
        Sample;        524.00;     196722.40;56.958.308;21.377.188;19.690.000
        Sample;        525.00;     194958.40;60.386.901;21.388.773;19.690.000
        Sample;        526.00;     192730.40;42.079.501;21.400.383;19.690.000
        Sample;        527.00;     190994.40;37.949.440;21.411.890;19.690.000
        Sample;        528.00;     186826.40;40.748.770;21.423.449;19.693.300
        Sample;        529.00;     183662.40;52.222.430;21.435.039;19.693.300
        Sample;        530.00;     179662.40;33.034.393;21.446.595;19.693.300
        Sample;        531.00;     175730.40;34.435.382;21.458.192;19.693.300
        Sample;        532.00;     171474.40;64.145.529;21.469.800;19.693.300
        Sample;        533.00;     167214.40;57.324.651;21.481.280;19.693.300
        Sample;        534.00;     162266.40;29.218.259;21.492.803;19.693.300
        Sample;        535.00;     157486.40;54.369.272;21.504.358;19.693.300
        Sample;        536.00;     153134.40;35.297.844;21.515.926;19.693.300
        Sample;        537.00;     147298.40;36.315.898;21.527.471;19.693.300
        Sample;        538.00;     142786.40;35.089.980;21.539.095;19.706.600
        Sample;        539.00;     137730.40;33.925.670;21.550.494;19.706.600
        Sample;        540.00;     133114.40;35.283.991;21.562.106;19.706.600
        Sample;        541.00;     127526.40;39.776.263;21.573.659;19.706.600
        Sample;        542.00;     123238.40;49.821.013;21.585.182;19.706.600
        Sample;        543.00;     118558.40;40.115.389;21.596.767;19.706.600
        Sample;        544.00;     114706.40;21.941.741;21.607.940;19.706.600
        Sample;        545.00;     109466.40;41.290.515;21.619.939;19.706.600
        Sample;        546.00;     104858.40;24.405.828;21.631.443;19.700.000
        Sample;        547.00;     101518.40;32.260.054;21.643.069;19.700.000
        Sample;        548.00;98.150.400;40.291.383;21.654.604;19.700.000
        Sample;        549.00;94.146.400;24.243.579;21.666.152;19.700.000
        Sample;        550.00;91.322.400;50.780.399;21.677.635;19.700.000
        Sample;        551.00;87.930.400;20.853.350;21.689.325;19.700.000
        Sample;        552.00;84.494.400;39.201.814;21.700.807;19.700.000
        Sample;        553.00;81.790.400;26.092.485;21.712.363;19.700.000
        Sample;        554.00;79.066.400;34.425.055;21.723.863;19.700.000
        Sample;        555.00;76.358.400;19.431.932;21.735.522;19.700.000
        Sample;        556.00;73.950.400;27.602.254;21.747.135;19.700.000
        Sample;        557.00;71.374.400;22.832.336;21.758.750;19.700.000
        Sample;        558.00;69.602.400;10.969.858;21.770.082;19.700.000
        Sample;        559.00;67.338.400;44.085.775;21.781.735;19.700.000
        Sample;        560.00;64.690.400;26.952.139;21.792.261;19.700.000
        Sample;        561.00;63.278.400;26.932.013;21.803.777;19.700.000
        Sample;        562.00;61.122.400;22.732.845;21.815.451;19.700.000
        Sample;        563.00;59.430.400;29.949.884;21.826.842;19.700.000
        Sample;        564.00;57.522.400;23.787.578;21.838.515;19.700.000
        Sample;        565.00;56.394.400;26.529.313;21.850.085;19.700.000
        Sample;        566.00;55.018.400;27.469.579;21.861.634;19.700.000
        Sample;        567.00;53.118.400;16.438.437;21.873.103;19.700.000
        Sample;        568.00;51.474.400;19.554.596;21.884.733;19.713.300
        Sample;        569.00;50.214.400;24.745.460;21.896.176;19.713.300
        Sample;        570.00;48.626.400;16.133.333;21.907.709;19.713.300
        Sample;        571.00;47.702.400;24.317.895;21.919.304;19.713.300
        Sample;        572.00;46.146.400;19.487.204;21.930.858;19.713.300
        Sample;        573.00;44.954.400;16.540.321;21.942.362;19.713.300
        Sample;        574.00;43.634.400;22.298.580;21.954.038;19.713.300
        Sample;        575.00;42.342.400;28.247.792;21.965.593;19.713.300
        Sample;        576.00;40.410.400;19.459.816;21.977.257;19.713.300
        Sample;        577.00;40.162.400;26.782.747;21.988.706;19.716.600
        Sample;        578.00;38.430.400;21.080.164;22.000.439;19.716.600
        Sample;        579.00;37.430.400;22.261.476;22.011.924;19.716.600
        Sample;        580.00;36.470.400;16.608.432;22.023.561;19.716.600
        Sample;        581.00;35.230.400;21.381.612;22.035.065;19.716.600
        Sample;        582.00;34.382.400;13.704.176;22.046.715;19.716.600
        Sample;        583.00;33.306.400;22.030.686;22.058.215;19.716.600
        Sample;        584.00;32.190.400;12.855.436;22.069.846;19.710.000
        Sample;        585.00;31.450.400;23.581.914;22.081.446;19.710.000
        Sample;        586.00;30.142.400;19.231.456;22.093.101;19.710.000
        Sample;        587.00;29.742.400;16.494.578;22.104.590;19.710.000
        Sample;        588.00;28.982.400;18.735.113;22.116.059;19.710.000
        Sample;        589.00;27.998.400;27.318.695;22.127.629;19.710.000
        Sample;        590.00;26.942.400;20.734.941;22.139.230;19.710.000
        Sample;        591.00;26.334.400;17.376.357;22.150.777;19.710.000
        Sample;        592.00;25.238.400;25.029.760;22.162.210;19.710.000
        Sample;        593.00;24.730.400;21.275.338;22.173.810;19.720.000
        Sample;        594.00;24.054.400;18.058.670;22.185.308;19.720.000
        Sample;        595.00;23.442.400;24.209.824;22.196.967;19.720.000
        Sample;        596.00;22.310.400;14.283.479;22.208.505;19.720.000
        Sample;        597.00;21.946.400;14.149.048;22.219.983;19.720.000
        Sample;        598.00;21.526.400;17.362.028;22.231.596;19.720.000
        Sample;        599.00;20.502.400;13.495.020;22.243.150;19.720.000
        Sample;        600.00;20.114.400;11.947.292;22.254.684;19.720.000
        Sample;        601.00;19.782.400;15.192.981;22.266.252;19.720.000
        Sample;        602.00;19.026.400;18.350.174;22.277.784;19.720.000
        Sample;        603.00;18.682.400;94.741.754;22.289.400;19.723.300
        Sample;        604.00;18.214.400;12.367.700;22.300.944;19.723.300
        Sample;        605.00;17.690.400;11.156.264;22.312.409;19.723.300
        Sample;        606.00;17.246.400;15.443.661;22.324.059;19.723.300
        Sample;        607.00;16.610.400;18.809.454;22.335.510;19.723.300
        Sample;        608.00;16.198.400;11.955.473;22.347.077;19.723.300
        Sample;        609.00;15.742.400;11.611.489;22.358.822;19.723.300
        Sample;        610.00;15.402.400;16.137.740;22.370.794;19.726.600
        Sample;        611.00;15.138.400;87.279.882;22.382.710;19.726.600
        Sample;        612.00;14.726.400;11.404.483;22.393.241;19.726.600
        Sample;        613.00;14.066.400;15.709.021;22.404.797;19.726.600
        Sample;        614.00;13.982.400;10.851.728;22.416.378;19.726.600
        Sample;        615.00;13.526.400;10.427.315;22.427.878;19.726.600
        Sample;        616.00;13.138.400;11.095.545;22.439.343;19.726.600
        Sample;        617.00;13.122.400;72.651.375;22.451.037;19.726.600
        Sample;        618.00;12.414.400;12.252.165;22.462.650;19.726.600
        Sample;        619.00;12.498.400;77.344.827;22.474.118;19.726.600
        Sample;        620.00;11.886.400;14.320.770;22.485.708;19.730.000
        Sample;        621.00;11.782.400;11.014.334;22.497.310;19.730.000
        Sample;        622.00;11.278.400;11.219.031;22.508.842;19.730.000
        Sample;        623.00;11.146.400;13.146.018;22.520.318;19.730.000
        Sample;        624.00;10.886.400;10.478.337;22.531.918;19.730.000
        Sample;        625.00;10.546.400;88.252.164;22.543.441;19.730.000
        Sample;        626.00;10.450.400;98.711.701;22.555.105;19.730.000
        Sample;        627.00;10.094.400;92.606.695;22.566.754;19.730.000
        Sample;        628.00;97.144.000;99.142.994;22.578.354;19.730.000
        Sample;        629.00;95.224.000;11.098.749;22.589.785;19.730.000
        Sample;        630.00;93.744.000;92.028.981;22.601.433;19.730.000
        Sample;        631.00;91.344.000;96.737.905;22.612.948;19.730.000
        Sample;        632.00;88.984.000;12.596.296;22.624.616;19.730.000
        Sample;        633.00;85.664.000;97.943.294;22.636.075;19.730.000
        Sample;        634.00;83.504.000;85.541.413;22.647.623;19.730.000
        Sample;        635.00;79.464.000;10.259.738;22.659.235;19.730.000
        Sample;        636.00;77.824.000;87.473.170;22.670.415;19.730.000
        Sample;        637.00;76.784.000;12.220.202;22.682.301;19.730.000
        Sample;        638.00;75.984.000;49.170.904;22.693.864;19.733.300
        Sample;        639.00;74.624.000;10.917.061;22.705.448;19.733.300
        Sample;        640.00;71.824.000;81.801.929;22.716.987;19.733.300
        Sample;        641.00;71.584.000;59.029.183;22.728.534;19.733.300
        Sample;        642.00;68.944.000;93.371.421;22.740.085;19.746.600
        Sample;        643.00;67.304.000;96.710.335;22.751.730;19.746.600
        Sample;        644.00;65.744.000;65.645.513;22.762.812;19.746.600
        Sample;        645.00;62.744.000;78.304.250;22.774.848;19.746.600
        Sample;        646.00;61.024.000;62.595.705;22.786.277;19.746.600
        Sample;        647.00;60.904.000;10.014.212;22.797.881;19.746.600
        Sample;        648.00;60.704.000;60.457.515;22.809.496;19.746.600
        Sample;        649.00;57.424.000;75.707.038;22.820.970;19.746.600
        Sample;        650.00;56.304.000;59.568.821;22.832.549;19.746.600
        Sample;        651.00;56.664.000;74.009.008;22.843.717;19.746.600
        Sample;        652.00;53.064.000;59.044.240;22.855.220;19.746.600
        Sample;        653.00;50.824.000;78.304.250;22.867.202;19.746.600
        Sample;        654.00;52.584.000;10.819.735;22.878.679;19.746.600
        Sample;        655.00;49.784.000;53.416.602;22.890.358;19.740.000
        Sample;        656.00;47.504.000;76.547.734;22.901.757;19.740.000
        Sample;        657.00;46.984.000;63.175.241;22.913.375;19.740.000
        Sample;        658.00;46.384.000;83.692.559;22.924.793;19.740.000
        Sample;        659.00;45.184.000;63.385.943;22.936.434;19.740.000
        Sample;        660.00;43.544.000;53.149.684;22.947.779;19.740.000
        Sample;        661.00;43.144.000;67.316.830;22.958.382;19.740.000
        Sample;        662.00;41.864.000;86.830.614;22.969.993;19.740.000
        Sample;        663.00;42.384.000;46.188.022;22.981.419;19.740.000
        Sample;        664.00;40.464.000;66.879.660;22.993.097;19.740.000
        Sample;        665.00;40.904.000;68.520.881;23.004.636;19.740.000
        Sample;        666.00;37.144.000;68.883.154;23.016.225;19.740.000
        Sample;        667.00;36.664.000;54.340.490;23.028.043;19.740.000
        Sample;        668.00;36.304.000;65.265.271;23.039.580;19.740.000
        Sample;        669.00;35.024.000;56.000.000;23.050.973;19.753.300
        Sample;        670.00;34.624.000;69.589.271;23.062.432;19.753.300
        Sample;        671.00;34.264.000;47.347.416;23.074.074;19.753.300
        Sample;        672.00;33.584.000;51.982.903;23.085.706;19.753.300
        Sample;        673.00;33.224.000;65.983.163;23.097.359;19.753.300
        Sample;        674.00;33.304.000;71.814.576;23.108.914;19.753.300
        Sample;        675.00;30.464.000;42.499.673;23.120.513;19.753.300
        Sample;        676.00;30.864.000;96.111.047;23.131.985;19.753.300
        Sample;        677.00;29.304.000;59.344.568;23.142.478;19.753.300
        Sample;        678.00;28.304.000;23.701.852;23.154.208;19.753.300
        Sample;        679.00;28.784.000;49.888.765;23.165.479;19.753.300
        Sample;        680.00;29.544.000;62.666.667;23.176.965;19.753.300
        Sample;        681.00;27.304.000;54.666.667;23.188.546;19.756.600
        Sample;        682.00;26.424.000;38.389.813;23.200.017;19.756.600
        Sample;        683.00;26.104.000;50.964.040;23.211.684;19.756.600
        Sample;        684.00;25.864.000;26.699.979;23.223.393;19.756.600
        Sample;        685.00;24.824.000;51.794.466;23.234.969;19.756.600
        Sample;        686.00;25.624.000;36.490.486;23.246.524;19.756.600
        Sample;        687.00;23.824.000;63.161.170;23.258.063;19.756.600
        Sample;        688.00;24.184.000;43.919.118;23.269.604;19.750.000
        Sample;        689.00;22.544.000;54.061.693;23.281.236;19.750.000
        Sample;        690.00;21.864.000;53.015.721;23.292.753;19.750.000
        Sample;        691.00;22.104.000;58.742.375;23.304.405;19.750.000
        Sample;        692.00;22.024.000;51.450.084;23.315.838;19.750.000
        Sample;        693.00;22.064.000;61.910.329;23.327.554;19.750.000
        Sample;        694.00;20.704.000;78.610.149;23.339.067;19.750.000
        Sample;        695.00;20.864.000;54.258.640;23.350.516;19.750.000
        Sample;        696.00;19.584.000;47.328.638;23.362.143;19.760.000
        Sample;        697.00;19.264.000;54.258.640;23.373.639;19.760.000
        Sample;        698.00;19.184.000;72.049.366;23.385.202;19.760.000
        Sample;        699.00;18.664.000;34.794.636;23.396.766;19.760.000
        Sample;        700.00;18.424.000;52.476.450;23.408.386;19.760.000
        Sample;        701.00;18.224.000;54.061.693;23.419.830;19.760.000
        Sample;        702.00;17.184.000;25.298.221;23.431.313;19.760.000
        Sample;        703.00;16.984.000;39.665.266;23.443.043;19.760.000
        Sample;        704.00;16.384.000;40.879.226;23.454.451;19.760.000
        Sample;        705.00;17.024.000;48.880.807;23.466.154;19.760.000
        Sample;        706.00;16.264.000;28.000.000;23.477.761;19.763.300
        Sample;        707.00;16.184.000;42.268.980;23.489.249;19.763.300
        Sample;        708.00;14.584.000;52.746.775;23.500.790;19.763.300
        Sample;        709.00;15.824.000;61.159.173;23.512.372;19.763.300
        Sample;        710.00;14.784.000;50.596.443;23.523.990;19.763.300
        Sample;        711.00;15.224.000;62.949.715;23.535.573;19.763.300
        Sample;        712.00;13.744.000;24.729.649;23.547.206;19.763.300
        Sample;        713.00;13.144.000;28.252.827;23.558.618;19.763.300
        Sample;        714.00;13.584.000;46.571.331;23.570.186;19.763.300
        Sample;        715.00;13.784.000;37.830.029;23.581.713;19.766.600
        Sample;        716.00;12.824.000;49.692.387;23.592.077;19.766.600
        Sample;        717.00;12.624.000;42.247.945;23.603.767;19.766.600
        Sample;        718.00;11.984.000;21.499.354;23.614.876;19.766.600
        Sample;        719.00;11.424.000;43.492.017;23.626.993;19.766.600
        Sample;        720.00;12.144.000;31.664.912;23.639.491;19.766.600
        Sample;        721.00;11.784.000;38.297.084;23.650.589;19.766.600
        Sample;        722.00;11.264.000;49.098.540;23.662.455;19.770.000
        Sample;        723.00;10.304.000;44.141.188;23.674.135;19.770.000
        Sample;        724.00;11.144.000;23.437.861;23.685.718;19.770.000
        Sample;        725.00;10.384.000;60.516.297;23.697.170;19.770.000
        Sample;        726.00;96.240.000;30.081.371;23.708.655;19.770.000
        Sample;        727.00;99.040.000;26.532.998;23.720.247;19.770.000
        Sample;        728.00;10.064.000;34.666.667;23.731.847;19.770.000
        Sample;        729.00;10.264.000;37.735.925;23.743.416;19.770.000
        Sample;        730.00;96.640.000;28.472.209;23.754.850;19.770.000
        Sample;        731.00;99.440.000;41.505.020;23.766.510;19.770.000
        Sample;        732.00;85.840.000;35.901.099;23.778.118;19.770.000
        Sample;        733.00;90.240.000;24.000.000;23.789.600;19.770.000
        Sample;        734.00;84.240.000;38.850.139;23.801.153;19.770.000
        Sample;        735.00;81.440.000;53.399.958;23.812.743;19.770.000
        Sample;        736.00;85.040.000;31.580.585;23.824.352;19.770.000
        Sample;        737.00;78.240.000;45.879.068;23.835.933;19.770.000
        Sample;        738.00;78.240.000;29.933.259;23.847.527;19.770.000
        Sample;        739.00;79.440.000;26.297.444;23.859.092;19.770.000
        Sample;        740.00;68.640.000;30.287.511;23.870.629;19.770.000
        Sample;        741.00;69.040.000;28.000.000;23.882.258;19.770.000
        Sample;        742.00;67.040.000;36.172.427;23.893.804;19.773.300
        Sample;        743.00;70.640.000;41.761.226;23.905.318;19.773.300
        Sample;        744.00;73.440.000;35.377.331;23.916.988;19.773.300
        Sample;        745.00;66.640.000;21.540.659;23.928.572;19.773.300
        Sample;        746.00;68.640.000;47.628.190;23.939.697;19.773.300
        Sample;        747.00;67.040.000;24.440.404;23.951.573;19.786.600
        Sample;        748.00;58.640.000;40.900.964;23.963.093;19.773.300
        Sample;        749.00;59.840.000;25.298.221;23.974.742;19.773.300
        Sample;        750.00;69.440.000;29.933.259;23.986.337;19.773.300
