        490.00;     147562.40;41.758.885;50.541.823;20.000.000
        491.00;     180994.40;50.869.943;50.556.854;20.000.000
        492.00;     217906.40;56.304.726;50.568.382;20.000.000
        493.00;     256450.40;56.191.577;50.580.011;20.000.000
        494.00;     291638.40;52.513.025;50.591.529;20.000.000
        495.00;     324694.40;82.412.081;50.603.112;19.990.000
        496.00;     350066.40;59.132.244;50.614.910;19.990.000
        497.00;     371546.40;86.726.646;50.627.316;19.990.000
        498.00;     384230.40;55.265.661;50.638.804;20.000.000
        499.00;     391878.40;58.114.982;50.650.375;20.000.000
        500.00;     394458.40;72.148.119;50.661.784;20.000.000
        501.00;     392690.40;78.180.304;50.673.373;20.000.000
        502.00;     386094.40;94.184.311;50.684.956;20.000.000
        503.00;     380634.40;63.916.751;50.696.520;20.000.000
        504.00;     371854.40;76.505.454;50.707.677;20.003.300
        505.00;     364786.40;64.175.454;50.719.545;20.000.000
        506.00;     354706.40;11.177.000;50.731.037;20.000.000
        507.00;     347490.40;72.480.986;50.742.625;20.000.000
        508.00;     340190.40;71.738.290;50.754.075;20.000.000
        509.00;     335170.40;59.024.515;50.765.589;20.000.000
        510.00;     330222.40;41.049.347;50.777.312;20.000.000
        511.00;     326290.40;55.014.988;50.789.891;20.000.000
        512.00;     323318.40;76.333.304;50.801.356;20.000.000
        513.00;     321646.40;82.958.624;50.812.941;20.000.000
        514.00;     318554.40;57.494.502;50.824.485;20.000.000
        515.00;     317858.40;60.398.823;50.836.062;20.003.300
        516.00;     316198.40;73.497.513;50.847.647;20.003.300
        517.00;     315054.40;53.239.250;50.859.269;20.003.300
        518.00;     312838.40;67.374.377;50.870.675;20.003.300
        519.00;     311030.40;84.479.478;50.881.930;20.000.000
        520.00;     309730.40;49.518.392;50.893.919;20.000.000
        521.00;     306570.40;70.536.862;50.905.533;20.000.000
        522.00;     304666.40;47.759.583;50.917.051;20.000.000
        523.00;     302278.40;51.882.945;50.928.655;20.000.000
        524.00;     297334.40;39.838.786;50.940.221;20.000.000
        525.00;     293922.40;66.787.757;50.951.762;20.000.000
        526.00;     290074.40;49.903.195;50.963.357;20.000.000
        527.00;     285450.40;57.406.000;50.974.972;20.000.000
        528.00;     277994.40;50.031.279;50.986.496;20.000.000
        529.00;     271174.40;55.865.871;50.998.131;20.000.000
        530.00;     266626.40;54.651.217;51.009.672;20.000.000
        531.00;     256694.40;73.924.406;51.021.318;20.000.000
        532.00;     250066.40;31.671.929;51.032.897;20.000.000
        533.00;     242286.40;49.860.249;51.044.496;20.000.000
        534.00;     234518.40;40.738.952;51.056.079;20.000.000
        535.00;     227394.40;44.177.621;51.067.571;20.000.000
        536.00;     217862.40;35.468.672;51.079.157;20.000.000
        537.00;     210486.40;37.280.916;51.090.742;20.000.000
        538.00;     201946.40;48.156.227;51.102.364;20.000.000
        539.00;     194218.40;61.807.011;51.113.924;20.000.000
        540.00;     186202.40;37.968.174;51.125.442;20.000.000
        541.00;     178550.40;50.251.633;51.136.556;20.000.000
        542.00;     171238.40;55.824.487;51.148.481;20.000.000
        543.00;     163138.40;45.525.280;51.160.025;20.000.000
        544.00;     157526.40;33.883.460;51.171.584;20.000.000
        545.00;     150282.40;24.239.179;51.183.174;20.000.000
        546.00;     143002.40;38.751.401;51.194.759;20.000.000
        547.00;     136838.40;51.937.741;51.206.302;20.000.000
        548.00;     130570.40;37.813.343;51.218.067;20.000.000
        549.00;     124702.40;32.464.408;51.229.549;20.000.000
        550.00;     119654.40;26.248.725;51.241.246;20.000.000
        551.00;     115230.40;36.384.124;51.252.699;20.000.000
        552.00;     110250.40;38.539.792;51.264.324;20.000.000
        553.00;     105778.40;40.948.966;51.275.739;20.000.000
        554.00;     101710.40;40.618.332;51.287.467;20.003.300
        555.00;97.274.400;40.128.903;51.298.997;20.003.300
        556.00;93.018.400;28.677.827;51.310.487;20.003.300
        557.00;89.042.400;29.147.594;51.322.108;20.000.000
        558.00;85.318.400;32.275.481;51.333.637;20.000.000
        559.00;82.850.400;34.053.292;51.345.257;20.000.000
        560.00;79.254.400;31.347.798;51.356.690;20.000.000
        561.00;76.978.400;33.424.143;51.368.315;20.000.000
        562.00;73.526.400;42.087.739;51.379.831;20.000.000
        563.00;71.026.400;20.718.215;51.391.204;20.000.000
        564.00;68.498.400;25.214.105;51.403.112;20.000.000
        565.00;65.962.400;28.748.411;51.415.497;20.000.000
        566.00;63.194.400;17.537.769;51.427.047;20.000.000
        567.00;61.462.400;28.653.951;51.438.636;20.000.000
        568.00;58.502.400;22.785.570;51.450.084;20.000.000
        569.00;56.810.400;30.030.799;51.461.804;20.000.000
        570.00;53.982.400;15.425.232;51.473.332;20.000.000
        571.00;52.926.400;15.214.029;51.484.946;20.000.000
        572.00;50.842.400;16.985.746;51.496.470;20.000.000
        573.00;48.898.400;88.453.378;51.508.037;20.000.000
        574.00;46.838.400;17.207.750;51.519.643;20.000.000
        575.00;45.018.400;25.136.428;51.531.010;20.000.000
        576.00;43.334.400;25.873.539;51.542.714;20.000.000
        577.00;41.582.400;11.503.816;51.554.164;20.000.000
        578.00;39.622.400;32.813.006;51.565.821;20.000.000
        579.00;38.378.400;27.396.999;51.577.460;20.000.000
        580.00;36.914.400;21.598.765;51.588.959;20.000.000
        581.00;35.290.400;13.191.917;51.600.548;20.000.000
        582.00;33.742.400;16.526.880;51.612.168;20.000.000
        583.00;32.310.400;19.983.994;51.623.591;20.000.000
        584.00;30.922.400;17.541.823;51.634.861;20.000.000
        585.00;29.494.400;19.135.075;51.646.894;20.000.000
        586.00;28.486.400;15.399.856;51.658.398;20.000.000
        587.00;27.278.400;16.064.315;51.670.056;20.000.000
        588.00;26.042.400;14.587.057;51.681.563;20.000.000
        589.00;24.906.400;13.108.098;51.693.067;20.000.000
        590.00;23.902.400;98.558.499;51.704.666;20.000.000
        591.00;22.974.400;13.129.103;51.716.252;20.000.000
        592.00;22.234.400;14.751.874;51.727.787;20.000.000
        593.00;21.074.400;16.352.234;51.739.301;20.000.000
        594.00;20.090.400;10.370.042;51.750.862;20.000.000
        595.00;19.206.400;14.047.538;51.762.321;20.000.000
        596.00;18.290.400;15.160.768;51.773.893;20.000.000
        597.00;17.722.400;10.773.630;51.785.516;20.000.000
        598.00;17.014.400;10.696.625;51.796.966;20.003.300
        599.00;16.210.400;14.179.171;51.808.717;20.003.300
        600.00;15.514.400;13.280.562;51.820.163;20.003.300
        601.00;14.766.400;13.359.973;51.831.912;20.003.300
        602.00;14.418.400;11.624.495;51.843.441;20.003.300
        603.00;13.662.400;98.558.499;51.855.051;20.003.300
        604.00;13.042.400;13.419.058;51.866.604;20.000.000
        605.00;12.342.400;91.641.815;51.877.804;19.990.000
        606.00;11.810.400;89.928.367;51.889.717;19.990.000
        607.00;11.542.400;74.523.673;51.901.252;19.990.000
        608.00;10.910.400;11.626.789;51.912.777;19.990.000
        609.00;10.674.400;84.337.945;51.924.327;20.000.000
        610.00;10.118.400;11.727.271;51.935.907;20.000.000
        611.00;96.064.000;10.013.324;51.947.412;20.000.000
        612.00;92.744.000;95.972.218;51.958.963;20.000.000
        613.00;91.104.000;10.868.098;51.970.599;20.000.000
        614.00;87.304.000;10.003.555;51.982.125;20.000.000
        615.00;83.984.000;10.926.827;51.993.703;20.000.000
        616.00;82.144.000;13.423.694;52.005.360;20.003.300
        617.00;79.144.000;77.068.512;52.016.787;20.003.300
        618.00;73.824.000;12.223.111;52.028.511;20.000.000
        619.00;70.944.000;71.752.662;52.040.021;20.000.000
        620.00;69.424.000;10.140.348;52.051.610;20.000.000
        621.00;66.224.000;75.941.498;52.062.794;20.000.000
        622.00;64.024.000;54.796.594;52.074.689;20.000.000
        623.00;60.944.000;76.547.734;52.086.290;20.000.000
        624.00;59.064.000;74.535.599;52.097.779;20.000.000
        625.00;56.184.000;62.553.089;52.109.423;20.000.000
        626.00;52.864.000;62.822.501;52.121.093;19.990.000
        627.00;50.624.000;44.301.994;52.132.534;20.000.000
        628.00;48.904.000;54.471.195;52.144.379;20.000.000
        629.00;48.944.000;65.807.801;52.156.848;20.000.000
        630.00;46.264.000;51.725.773;52.168.355;20.000.000
        631.00;43.824.000;46.647.615;52.180.072;20.000.000
        632.00;42.784.000;69.487.009;52.191.529;20.000.000
        633.00;41.424.000;45.097.425;52.203.128;20.000.000
        634.00;39.104.000;61.449.166;52.214.738;20.000.000
        635.00;39.624.000;41.931.161;52.226.302;20.000.000
        636.00;37.104.000;51.708.585;52.237.870;20.000.000
        637.00;34.584.000;48.460.752;52.249.587;20.000.000
        638.00;34.904.000;58.863.307;52.261.085;20.000.000
        639.00;34.024.000;64.069.407;52.272.671;20.000.000
        640.00;31.544.000;59.044.240;52.283.811;20.000.000
        641.00;29.944.000;46.207.263;52.295.851;20.000.000
        642.00;28.944.000;21.333.333;52.307.317;20.000.000
        643.00;28.376.000;73.041.845;52.318.878;20.000.000
        644.00;27.816.000;38.666.667;52.360.976;20.000.000
        645.00;25.696.000;50.946.595;52.372.551;20.000.000
        646.00;24.536.000;62.382.334;52.384.336;20.000.000
        647.00;24.056.000;49.333.333;52.396.729;20.000.000
        648.00;22.776.000;37.735.925;52.408.281;20.000.000
        649.00;22.536.000;40.199.502;52.419.836;20.000.000
        650.00;21.176.000;40.022.216;52.431.518;20.000.000
